,x,y,z
158039,5951806.2700000005,2159938.79,103.54
158040,5951805.97,2159939.18,103.74000000000001
158041,5951806.46,2159939.12,103.58
158042,5951806.66,2159939.38,103.67
158043,5951806.82,2159939.67,103.77
158044,5951806.99,2159939.9,103.77
158045,5951807.22,2159940.2,103.87
158046,5951807.41,2159940.49,103.94
158047,5951806.0,2159939.9,104.33
158048,5951806.07,2159940.69,104.23
158049,5951805.91,2159940.2600000002,104.82000000000001
158050,5951807.64,2159940.79,104.07000000000001
158051,5951807.8100000005,2159941.08,104.13
158052,5951808.01,2159941.35,104.23
158053,5951806.04,2159942.5300000003,104.79
158054,5951806.23,2159942.92,104.53
158055,5951808.17,2159941.64,104.26
158056,5951808.69,2159941.61,104.3
158057,5951808.86,2159941.9,104.3
158058,5951809.05,2159942.2,104.4
158059,5951808.43,2159941.71,105.31
158060,5951809.25,2159942.5,104.43
158061,5951809.45,2159942.79,104.53
158062,5951806.23,2159945.42,99.25
158063,5951806.2,2159945.81,99.67
158064,5951807.05,2159945.87,99.34
158065,5951806.43,2159946.07,99.9
158066,5951806.66,2159945.91,99.87
158067,5951806.66,2159946.3,100.36
158068,5951807.84,2159945.35,101.8
158069,5951809.71,2159943.45,98.95
158070,5951809.94,2159943.71,99.11
158071,5951809.88,2159944.56,99.28
158072,5951810.33,2159944.23,99.57000000000001
158073,5951810.53,2159944.46,99.93
158074,5951810.73,2159944.73,100.16
158075,5951810.14,2159944.6,100.33
158076,5951810.86,2159945.15,99.44
158077,5951810.4,2159944.5,102.07000000000001
158078,5951809.22,2159945.12,101.64
158079,5951811.12,2159945.81,101.61
158080,5951811.350000001,2159946.07,101.94
158081,5951806.79,2159946.79,99.54
158082,5951807.94,2159949.58,99.21000000000001
158083,5951806.92,2159947.25,101.41
158084,5951807.12,2159948.34,102.26
158085,5951807.64,2159949.58,100.82000000000001
158086,5951811.94,2159947.91,99.21000000000001
158087,5951812.14,2159948.14,99.47
158088,5951812.37,2159949.09,99.54
158089,5951812.04,2159948.3,100.43
158090,5951812.2,2159948.63,100.23
158091,5951811.88,2159947.88,100.95
158092,5951811.75,2159947.42,101.54
158093,5951809.38,2159949.75,101.61
158094,5951809.88,2159949.55,102.2
158095,5951811.12,2159949.12,101.21000000000001
158096,5951806.4,2159946.07,102.43
158097,5951808.07,2159945.42,102.82000000000001
158098,5951808.5600000005,2159945.32,102.49000000000001
158099,5951808.96,2159945.09,102.99000000000001
158100,5951807.68,2159945.58,103.48
158101,5951806.17,2159944.04,104.89
158102,5951806.17,2159944.92,104.89
158103,5951806.4,2159945.15,105.28
158104,5951807.09,2159945.55,104.89
158105,5951806.13,2159945.94,104.89
158106,5951806.36,2159946.2,105.09
158107,5951806.5600000005,2159946.4,105.41
158108,5951806.73,2159945.84,104.86
158109,5951806.96,2159946.14,104.95
158110,5951807.48,2159946.14,104.89
158111,5951807.94,2159945.55,104.89
158112,5951808.37,2159945.25,104.86
158113,5951807.48,2159945.65,104.86
158114,5951810.7,2159944.56,103.31
158115,5951809.68,2159943.09,104.59
158116,5951809.84,2159943.38,104.69
158117,5951810.04,2159943.61,104.76
158118,5951809.61,2159944.69,104.79
158119,5951809.58,2159943.48,105.58
158120,5951810.2,2159943.87,104.89
158121,5951810.4,2159944.17,105.02
158122,5951810.07,2159944.5300000003,104.82000000000001
158123,5951810.600000001,2159944.46,105.02
158124,5951810.3,2159944.66,105.58
158125,5951809.25,2159944.96,104.89
158126,5951810.04,2159946.14,104.99000000000001
158127,5951811.29,2159945.7800000003,104.53
158128,5951810.96,2159945.09,104.99000000000001
158129,5951810.79,2159944.7600000002,105.15
158130,5951811.15,2159945.42,104.92
158131,5951806.99,2159947.94,102.85000000000001
158132,5951806.82,2159947.52,103.35000000000001
158133,5951807.350000001,2159948.5,102.82000000000001
158134,5951807.51,2159948.7600000002,102.89
158135,5951806.69,2159946.89,104.56
158136,5951808.07,2159946.56,104.89
158137,5951808.2700000005,2159946.89,104.89
158138,5951809.09,2159947.38,104.92
158139,5951807.32,2159948.83,104.82000000000001
158140,5951807.15,2159948.47,105.15
158141,5951807.55,2159949.12,104.89
158142,5951808.63,2159948.86,104.86
158143,5951807.71,2159949.45,104.72
158144,5951807.87,2159949.75,104.79
158145,5951808.76,2159948.27,104.86
158146,5951808.43,2159948.57,104.92
158147,5951808.23,2159949.29,104.89
158148,5951811.42,2159946.56,102.49000000000001
158149,5951811.61,2159946.83,102.69
158150,5951809.68,2159949.71,103.08
158151,5951810.53,2159949.29,103.15
158152,5951812.24,2159948.5300000003,103.38
158153,5951811.12,2159948.96,103.9
158154,5951809.51,2159947.06,104.92
158155,5951809.25,2159947.68,104.89
158156,5951809.88,2159947.68,104.92
158157,5951810.07,2159947.94,104.99000000000001
158158,5951811.42,2159946.63,104.99000000000001
158159,5951811.58,2159946.92,104.89
158160,5951811.78,2159947.25,104.95
158161,5951811.94,2159947.58,104.82000000000001
158162,5951812.14,2159947.88,104.89
158163,5951809.94,2159949.61,104.89
158164,5951810.83,2159949.19,104.89
158165,5951810.4,2159949.48,104.89
158166,5951812.43,2159949.29,104.79
158167,5951811.48,2159948.6,104.86
158168,5951812.04,2159948.57,105.18
158169,5951811.88,2159948.14,105.58
158170,5951811.350000001,2159949.02,104.92
158171,5951812.2700000005,2159948.93,104.95
158172,5951812.11,2159949.39,105.35000000000001
158173,5951803.54,2159939.71,107.94
158174,5951804.59,2159939.12,108.01
158175,5951805.22,2159939.08,108.14
158176,5951800.49,2159940.99,107.51
158177,5951808.01,2159937.84,107.91
158178,5951808.66,2159937.8,107.87
158179,5951806.46,2159938.49,108.23
158180,5951805.7700000005,2159938.72,108.99000000000001
158181,5951806.13,2159938.62,108.92
158182,5951806.92,2159938.36,108.17
158183,5951807.61,2159938.0300000003,108.07000000000001
158184,5951807.45,2159938.33,108.2
158185,5951810.2700000005,2159937.11,107.68
158186,5951809.09,2159937.44,107.84
158187,5951809.51,2159937.54,107.78
158188,5951809.94,2159937.34,107.81
158189,5951810.66,2159936.89,107.64
158190,5951811.0200000005,2159936.79,107.58
158191,5951805.97,2159941.9,106.27
158192,5951805.94,2159942.5,106.86
158193,5951806.100000001,2159942.82,106.76
158194,5951809.0200000005,2159942.46,106.10000000000001
158195,5951808.23,2159941.84,106.76
158196,5951809.22,2159942.79,106.0
158197,5951805.97,2159938.2600000002,109.09
158198,5951806.33,2159938.85,109.15
158199,5951806.100000001,2159938.59,110.99000000000001
158200,5951806.2700000005,2159943.22,106.23
158201,5951806.4,2159944.14,105.81
158202,5951807.32,2159945.61,105.84
158203,5951807.78,2159945.55,106.73
158204,5951806.13,2159943.18,107.41
158205,5951806.17,2159943.94,107.97
158206,5951806.2,2159944.7600000002,108.73
158207,5951808.2700000005,2159945.2800000003,107.38
158208,5951808.07,2159945.55,108.14
158209,5951808.96,2159945.09,108.23
158210,5951807.84,2159945.58,108.60000000000001
158211,5951809.38,2159943.12,105.77
158212,5951809.84,2159944.79,105.81
158213,5951809.48,2159944.92,106.2
158214,5951810.89,2159945.42,106.27
158215,5951811.12,2159945.71,106.43
158216,5951811.32,2159946.0100000002,106.43
158217,5951810.600000001,2159944.56,107.35000000000001
158218,5951811.12,2159945.84,108.96000000000001
158219,5951807.05,2159947.81,106.79
158220,5951807.22,2159948.63,107.28
158221,5951807.45,2159948.73,108.2
158222,5951807.68,2159948.96,108.53
158223,5951807.87,2159949.16,108.86
158224,5951811.75,2159947.68,106.23
158225,5951809.45,2159949.68,106.63
158226,5951810.66,2159949.29,106.86
158227,5951811.09,2159949.16,106.36
158228,5951811.29,2159946.47,107.68
158229,5951811.45,2159946.83,107.41
158230,5951811.65,2159947.02,107.81
158231,5951810.04,2159949.45,107.48
158232,5951809.71,2159949.68,108.01
158233,5951810.3,2159949.25,107.71000000000001
158234,5951806.07,2159945.42,109.25
158235,5951806.2700000005,2159945.68,109.51
158236,5951806.46,2159945.87,109.84
158237,5951806.3,2159946.1,110.43
158238,5951806.99,2159945.68,109.94
158239,5951806.69,2159946.1,110.24000000000001
158240,5951808.37,2159945.38,110.04
158241,5951807.58,2159945.55,109.94
158242,5951806.53,2159946.27,111.12
158243,5951807.25,2159945.68,111.15
158244,5951807.87,2159945.42,111.91
158245,5951809.09,2159945.15,111.91
158246,5951809.88,2159944.5,109.48
158247,5951810.100000001,2159944.6,110.2
158248,5951810.47,2159944.37,110.07000000000001
158249,5951810.66,2159944.63,110.33
158250,5951809.22,2159945.05,109.81
158251,5951811.0200000005,2159945.32,109.97
158252,5951810.86,2159944.92,110.37
158253,5951810.4,2159944.5300000003,111.88
158254,5951809.48,2159944.99,111.29
158255,5951810.89,2159945.55,111.25
158256,5951811.09,2159945.7800000003,111.61
158257,5951811.32,2159946.0100000002,111.91
158258,5951806.66,2159946.66,110.66
158259,5951807.45,2159948.99,109.88
158260,5951807.22,2159948.66,109.94
158261,5951807.64,2159949.32,109.91
158262,5951807.8100000005,2159949.68,109.51
158263,5951806.79,2159947.38,111.71000000000001
158264,5951806.99,2159947.65,111.91
158265,5951807.15,2159947.88,112.04
158266,5951811.94,2159947.74,109.71000000000001
158267,5951811.42,2159946.79,110.04
158268,5951811.58,2159947.12,109.88
158269,5951811.78,2159947.42,109.88
158270,5951810.01,2159949.48,109.94
158271,5951810.79,2159949.32,109.94
158272,5951810.53,2159949.48,109.97
158273,5951812.11,2159948.07,109.55
158274,5951812.3,2159948.4,109.48
158275,5951812.34,2159949.16,109.45
158276,5951812.01,2159948.34,110.43
158277,5951812.17,2159948.6,110.4
158278,5951811.84,2159947.91,110.96000000000001
158279,5951811.71,2159947.45,111.61
158280,5951810.83,2159949.35,111.97
158281,5951811.0600000005,2159949.19,111.68
158282,5951807.78,2159950.0100000002,100.26
158283,5951808.92,2159949.91,100.56
158284,5951808.07,2159950.11,104.59
158285,5951809.15,2159949.91,104.23
158286,5951808.2,2159951.0300000003,104.79
158287,5951807.68,2159950.0100000002,105.25
158288,5951807.84,2159950.3,105.25
158289,5951808.2700000005,2159950.34,104.99000000000001
158290,5951808.46,2159950.6,105.18
158291,5951809.22,2159951.85,104.89
158292,5951809.0200000005,2159951.48,105.25
158293,5951809.45,2159949.84,103.38
158294,5951809.71,2159949.81,104.89
158295,5951812.43,2159950.17,104.59
158296,5951812.43,2159950.96,104.49000000000001
158297,5951812.3,2159949.75,105.22
158298,5951812.3,2159950.37,105.61
158299,5951809.45,2159952.04,105.54
158300,5951812.5,2159952.11,104.26
158301,5951810.96,2159954.0100000002,104.0
158302,5951811.15,2159954.34,103.9
158303,5951811.38,2159954.67,103.87
158304,5951812.5,2159955.55,103.61
158305,5951812.600000001,2159953.36,104.04
158306,5951812.57,2159953.85,104.92
158307,5951812.53,2159954.31,105.09
158308,5951811.61,2159954.77,104.72
158309,5951808.83,2159949.91,105.91
158310,5951808.14,2159950.24,106.92
158311,5951808.86,2159949.98,109.05
158312,5951809.65,2159952.31,105.71000000000001
158313,5951809.84,2159952.47,106.23
158314,5951810.04,2159952.7,106.46000000000001
158315,5951809.84,2159952.96,107.05
158316,5951810.24,2159952.93,106.66
158317,5951812.17,2159951.85,106.43
158318,5951812.37,2159952.14,106.66
158319,5951812.57,2159952.44,106.59
158320,5951809.350000001,2159949.91,108.53
158321,5951812.5,2159950.93,107.94
158322,5951812.3,2159950.5300000003,108.27
158323,5951809.51,2159952.14,107.87
158324,5951809.68,2159952.57,107.48
158325,5951810.600000001,2159953.68,106.23
158326,5951810.4,2159953.2600000002,106.59
158327,5951812.43,2159953.36,105.87
158328,5951811.65,2159956.37,108.07000000000001
158329,5951807.97,2159949.94,109.68
158330,5951808.33,2159950.57,109.55
158331,5951808.5,2159950.99,109.12
158332,5951808.2,2159950.07,110.37
158333,5951808.73,2159949.98,110.7
158334,5951809.12,2159949.84,110.83
158335,5951809.61,2159949.88,110.07000000000001
158336,5951812.63,2159955.85,109.84
158337,5951805.97,2159958.5100000002,107.28
158338,5951805.61,2159958.87,107.32000000000001
158339,5951802.46,2159960.08,106.76
158340,5951806.53,2159958.34,107.35000000000001
158341,5951807.58,2159958.05,107.48
158342,5951812.66,2159955.85,99.11
158343,5951812.89,2159956.0100000002,99.84
158344,5951812.76,2159955.72,101.84
158345,5951812.600000001,2159950.5,104.53
158346,5951812.63,2159951.29,104.43
158347,5951812.66,2159952.44,104.17
158348,5951812.76,2159953.68,103.87
158349,5951812.7,2159954.44,103.81
158350,5951812.86,2159956.21,103.38
158351,5951812.7,2159955.85,103.67
158352,5951812.7,2159954.86,104.17
158353,5951814.21,2159955.49,108.07000000000001
158354,5951813.45,2159955.62,108.2
158355,5951812.93,2159955.65,108.69
158356,5951815.62,2159955.0,107.81
158357,5951816.34,2159954.6,107.68
158358,5951812.8,2159956.21,109.65
158359,5951822.21,2159952.37,106.82000000000001
158360,5951825.62,2159950.93,106.2
158361,5951820.14,2159953.2600000002,106.99000000000001
158362,5951805.68,2159939.02,113.78
158363,5951805.91,2159938.59,113.09
158364,5951806.13,2159938.79,113.62
158365,5951806.3,2159939.05,113.71000000000001
158366,5951806.04,2159939.64,113.84
158367,5951805.87,2159939.2800000003,114.04
158368,5951806.5,2159939.35,113.81
158369,5951806.66,2159939.61,113.94
158370,5951805.97,2159940.2600000002,114.04
158371,5951806.86,2159939.9,114.04
158372,5951806.2,2159940.63,113.94
158373,5951806.100000001,2159941.08,113.98
158374,5951808.3,2159941.22,113.91
158375,5951805.8100000005,2159939.87,114.57000000000001
158376,5951807.05,2159940.13,114.21000000000001
158377,5951807.32,2159940.36,114.53
158378,5951806.0,2159940.56,114.93
158379,5951805.87,2159941.02,115.49000000000001
158380,5951807.51,2159940.43,115.42
158381,5951805.97,2159941.58,114.27
158382,5951806.13,2159941.9,114.17
158383,5951806.100000001,2159942.86,114.3
158384,5951805.94,2159942.5,114.60000000000001
158385,5951808.5,2159941.48,114.17
158386,5951808.69,2159941.74,114.27
158387,5951808.86,2159942.04,114.27
158388,5951809.05,2159942.3,114.4
158389,5951809.25,2159942.59,114.47
158390,5951809.42,2159942.86,114.57000000000001
158391,5951807.74,2159940.66,115.81
158392,5951807.91,2159940.89,116.08
158393,5951808.14,2159941.12,116.37
158394,5951805.87,2159941.84,116.31
158395,5951805.94,2159942.7600000002,116.93
158396,5951808.3,2159941.48,116.17
158397,5951808.86,2159942.33,116.4
158398,5951809.0200000005,2159942.66,116.17
158399,5951808.53,2159941.64,116.86
158400,5951808.69,2159941.87,117.06
158401,5951809.19,2159942.95,116.21000000000001
158402,5951809.48,2159942.86,118.01
158403,5951808.100000001,2159945.45,112.99000000000001
158404,5951808.69,2159945.05,112.73
158405,5951808.43,2159945.32,112.5
158406,5951806.0,2159943.58,114.60000000000001
158407,5951806.13,2159944.5,114.73
158408,5951806.36,2159944.6,115.65
158409,5951806.04,2159945.15,114.83
158410,5951806.2,2159945.45,114.83
158411,5951806.13,2159946.17,114.83
158412,5951807.28,2159945.58,114.86
158413,5951807.25,2159946.24,114.86
158414,5951806.4,2159945.68,115.06
158415,5951806.59,2159945.97,115.19
158416,5951806.3,2159946.37,115.16
158417,5951806.89,2159945.68,114.93
158418,5951807.8100000005,2159945.45,114.83
158419,5951808.76,2159945.09,114.86
158420,5951808.4,2159945.32,114.89
158421,5951808.99,2159944.86,114.89
158422,5951810.63,2159944.56,112.99000000000001
158423,5951809.65,2159943.15,114.63
158424,5951809.84,2159943.45,114.7
158425,5951810.01,2159943.68,114.76
158426,5951809.84,2159944.6,114.44
158427,5951810.2,2159943.94,114.93
158428,5951810.4,2159944.23,114.96000000000001
158429,5951810.600000001,2159944.5300000003,115.09
158430,5951809.45,2159944.79,114.86
158431,5951810.2,2159945.94,114.86
158432,5951810.79,2159944.82,115.19
158433,5951810.07,2159944.63,115.32000000000001
158434,5951811.29,2159945.7800000003,114.8
158435,5951810.92,2159945.15,114.99000000000001
158436,5951811.12,2159945.45,114.93
158437,5951807.28,2159948.63,113.16
158438,5951807.51,2159948.89,113.32000000000001
158439,5951807.71,2159949.12,113.68
158440,5951806.5,2159946.73,114.99000000000001
158441,5951807.05,2159947.61,115.09
158442,5951808.76,2159946.96,114.86
158443,5951808.92,2159947.22,114.86
158444,5951809.12,2159947.52,114.89
158445,5951808.79,2159948.04,114.83
158446,5951807.87,2159946.47,115.03
158447,5951808.07,2159946.7600000002,114.96000000000001
158448,5951807.45,2159949.09,114.93
158449,5951807.61,2159949.42,114.86
158450,5951807.25,2159948.79,114.99000000000001
158451,5951808.53,2159948.34,114.89
158452,5951808.73,2159948.66,114.89
158453,5951808.43,2159949.02,114.89
158454,5951808.17,2159949.45,114.83
158455,5951811.38,2159946.56,112.7
158456,5951811.58,2159946.86,112.83
158457,5951809.94,2159949.58,112.63
158458,5951809.45,2159949.65,113.02
158459,5951810.53,2159949.32,113.09
158460,5951809.94,2159946.33,114.89
158461,5951809.68,2159946.56,114.83
158462,5951809.51,2159947.12,114.86
158463,5951809.88,2159947.74,114.89
158464,5951811.91,2159947.74,114.89
158465,5951811.55,2159947.12,114.99000000000001
158466,5951811.38,2159946.73,115.39
158467,5951811.75,2159947.45,114.99000000000001
158468,5951809.71,2159949.58,114.5
158469,5951810.83,2159949.19,114.89
158470,5951810.24,2159949.35,114.73
158471,5951810.4,2159949.58,114.86
158472,5951810.07,2159948.0100000002,114.96000000000001
158473,5951810.600000001,2159948.0100000002,114.93
158474,5951810.79,2159948.34,114.93
158475,5951812.2700000005,2159948.34,114.89
158476,5951811.8100000005,2159948.66,114.76
158477,5951811.38,2159948.89,114.24000000000001
158478,5951812.4,2159949.58,114.76
158479,5951811.19,2159948.43,114.89
158480,5951812.11,2159948.04,114.93
158481,5951812.47,2159948.63,114.96000000000001
158482,5951811.61,2159948.96,115.26
158483,5951811.38,2159949.09,115.55
158484,5951812.2,2159949.19,115.03
158485,5951812.07,2159948.83,115.39
158486,5951806.3,2159943.5100000002,116.14
158487,5951807.12,2159945.74,115.78
158488,5951807.58,2159945.5100000002,116.5
158489,5951808.69,2159945.12,116.99000000000001
158490,5951806.13,2159943.55,117.72
158491,5951806.04,2159944.1,118.18
158492,5951806.23,2159944.33,118.41
158493,5951806.13,2159944.92,118.86
158494,5951806.33,2159945.19,119.06
158495,5951808.33,2159945.35,117.59
158496,5951807.87,2159945.45,118.18
158497,5951808.96,2159945.15,118.27
158498,5951807.64,2159945.61,118.86
158499,5951810.37,2159944.5300000003,117.13
158500,5951809.68,2159944.82,115.91
158501,5951809.45,2159945.09,116.47
158502,5951811.0600000005,2159945.84,116.67
158503,5951811.29,2159946.04,116.96000000000001
158504,5951810.600000001,2159944.6,118.14
158505,5951809.74,2159943.09,118.37
158506,5951809.94,2159943.25,118.83
158507,5951810.100000001,2159943.5100000002,118.96000000000001
158508,5951809.25,2159945.02,117.59
158509,5951806.92,2159947.12,115.98
158510,5951806.99,2159947.74,116.99000000000001
158511,5951807.18,2159947.97,117.13
158512,5951806.86,2159947.74,118.57000000000001
158513,5951806.99,2159948.3,117.59
158514,5951807.18,2159948.5300000003,117.72
158515,5951807.38,2159948.73,118.11
158516,5951807.61,2159948.99,118.34
158517,5951807.8100000005,2159949.19,118.7
158518,5951809.8100000005,2159949.58,117.39
158519,5951811.09,2159949.19,116.37
158520,5951811.48,2159946.83,118.73
158521,5951811.65,2159947.22,118.34
158522,5951811.88,2159947.45,118.7
158523,5951810.24,2159949.45,117.52
158524,5951810.76,2159949.12,118.14
158525,5951806.2,2159945.68,119.49000000000001
158526,5951806.36,2159945.94,119.65
158527,5951806.59,2159946.17,119.88
158528,5951806.92,2159945.91,119.75
158529,5951807.41,2159945.74,119.95
158530,5951808.14,2159945.32,119.88
158531,5951808.63,2159945.15,119.95
158532,5951809.22,2159945.05,119.95
158533,5951810.24,2159944.43,119.91
158534,5951809.55,2159944.7600000002,119.91
158535,5951809.8100000005,2159944.69,119.62
158536,5951810.600000001,2159945.19,119.39
158537,5951810.43,2159944.7600000002,119.88
158538,5951810.79,2159945.42,119.75
158539,5951811.19,2159945.97,119.91
158540,5951811.350000001,2159946.27,119.85000000000001
158541,5951810.99,2159945.68,119.98
158542,5951806.4,2159946.56,119.91
158543,5951806.73,2159947.15,119.75
158544,5951806.5600000005,2159946.86,119.82000000000001
158545,5951807.09,2159948.7600000002,119.88
158546,5951807.32,2159949.09,119.95
158547,5951807.51,2159949.39,119.95
158548,5951807.68,2159949.68,119.88
158549,5951811.65,2159947.55,119.95
158550,5951811.84,2159947.84,119.95
158551,5951809.8100000005,2159949.61,119.95
158552,5951810.53,2159949.19,119.91
158553,5951810.3,2159949.55,119.95
158554,5951811.38,2159948.7600000002,119.26
158555,5951812.04,2159948.2,119.88
158556,5951812.2,2159948.47,119.91
158557,5951811.94,2159948.66,119.85000000000001
158558,5951811.0600000005,2159949.06,119.78
158559,5951812.34,2159949.42,119.29
158560,5951812.17,2159948.96,119.85000000000001
158561,5951811.65,2159948.93,119.95
158562,5951808.23,2159950.24,112.83
158563,5951809.25,2159949.88,113.58
158564,5951807.61,2159949.94,115.55
158565,5951807.8100000005,2159949.75,114.73
158566,5951808.01,2159950.07,114.73
158567,5951808.5,2159950.11,114.57000000000001
158568,5951808.99,2159949.98,114.8
158569,5951808.14,2159951.0300000003,114.86
158570,5951807.78,2159950.34,115.09
158571,5951808.17,2159950.27,115.06
158572,5951808.37,2159950.57,115.06
158573,5951808.5600000005,2159950.83,115.26
158574,5951808.76,2159951.09,115.49000000000001
158575,5951808.92,2159951.39,115.42
158576,5951809.15,2159951.71,115.42
158577,5951809.32,2159952.0100000002,115.42
158578,5951809.48,2159949.84,114.86
158579,5951809.91,2159949.84,114.86
158580,5951812.57,2159949.88,114.76
158581,5951812.3,2159950.27,114.76
158582,5951812.43,2159951.16,114.47
158583,5951812.5,2159950.63,114.57000000000001
158584,5951812.17,2159949.84,115.39
158585,5951812.3,2159950.57,115.75
158586,5951810.17,2159952.9,114.27
158587,5951809.51,2159952.24,115.68
158588,5951812.600000001,2159951.45,114.4
158589,5951812.47,2159952.08,114.3
158590,5951812.63,2159952.37,114.21000000000001
158591,5951810.7,2159953.81,114.01
158592,5951810.86,2159954.14,113.98
158593,5951812.600000001,2159953.42,113.98
158594,5951811.0600000005,2159954.47,113.94
158595,5951812.63,2159954.54,113.81
158596,5951812.73,2159955.72,112.99000000000001
158597,5951811.91,2159954.96,113.88
158598,5951812.11,2159955.29,113.75
158599,5951812.3,2159955.65,113.68
158600,5951812.63,2159956.24,113.62
158601,5951812.47,2159955.91,113.75
158602,5951810.33,2159953.19,114.24000000000001
158603,5951810.53,2159953.52,114.11
158604,5951812.43,2159953.06,114.3
158605,5951811.32,2159954.54,114.89
158606,5951812.5,2159953.91,115.26
158607,5951812.63,2159955.13,114.24000000000001
158608,5951808.04,2159950.3,116.5
158609,5951809.28,2159949.81,116.67
158610,5951808.76,2159949.91,119.09
158611,5951809.71,2159952.4,116.17
158612,5951809.91,2159952.67,116.44
158613,5951810.100000001,2159952.9,116.57000000000001
158614,5951812.17,2159951.94,116.54
158615,5951812.37,2159952.17,116.73
158616,5951809.55,2159949.75,118.18
158617,5951812.43,2159950.86,118.04
158618,5951812.2700000005,2159950.5,118.34
158619,5951810.47,2159953.55,116.4
158620,5951810.63,2159953.91,116.04
158621,5951810.3,2159953.19,116.7
158622,5951807.84,2159950.0100000002,119.75
158623,5951808.04,2159950.27,119.85000000000001
158624,5951809.350000001,2159949.7800000003,119.88
158625,5951808.99,2159950.0100000002,119.88
158626,5951808.600000001,2159950.11,119.88
158627,5951808.2,2159950.7,119.36
158628,5951812.93,2159956.05,113.02
158629,5951833.100000001,2159948.14,105.05
158630,5951837.14,2159946.63,104.36
158631,5951836.09,2159946.89,104.53
158632,5951848.82,2159942.04,102.62
158633,5951852.5600000005,2159940.46,102.03
158634,5951851.51,2159941.02,102.2
158635,5951839.600000001,2159945.5100000002,104.0
158636,5951845.24,2159943.45,103.25
158637,5951847.21,2159942.69,102.82000000000001
158638,5951846.88,2159942.86,102.92
158639,5951853.25,2159920.42,101.48
158640,5951855.68,2159919.46,101.15
158641,5951852.79,2159920.55,101.61
158642,5951857.45,2159918.91,100.98
158643,5951862.3,2159916.9,100.3
158644,5951859.15,2159918.35,100.79
158645,5951861.5200000005,2159917.46,100.39
158646,5951864.99,2159915.89,99.97
158647,5951865.58,2159915.86,99.9
158648,5951864.01,2159916.45,100.16
158649,5951869.65,2159914.12,99.31
158650,5951874.08,2159912.41,98.72
158651,5951875.95,2159911.79,98.56
158652,5951866.54,2159915.33,99.77
158653,5951867.22,2159915.17,99.77
158654,5951867.42,2159934.82,99.77
158655,5951868.3100000005,2159934.2600000002,99.54
158656,5951868.93,2159934.19,99.54
158657,5951870.08,2159933.54,99.38
158658,5951870.41,2159933.47,99.25
158659,5951870.8,2159933.44,99.28
158660,5951871.26,2159933.34,99.28
158661,5951869.95,2159933.83,99.44
158662,5951875.39,2159931.6,98.59
158663,5951873.79,2159932.29,98.88
158664,5951857.51,2159938.62,101.25
158665,5951853.350000001,2159940.0300000003,101.87
158666,5951854.99,2159939.5100000002,101.67
158667,5951855.91,2159939.21,101.44
158668,5951855.22,2159939.54,101.71000000000001
158669,5951852.72,2159940.4,102.0
158670,5951853.12,2159940.4,102.0
158671,5951862.73,2159936.66,100.46000000000001
158672,5951863.29,2159936.36,100.43
158673,5951864.99,2159935.84,100.13
199576,5951844.82,2159885.9,72.41
199577,5951884.84,2159908.2800000003,77.79
199578,5951885.4,2159908.05,77.69
199579,5951887.2,2159907.46,77.56
199580,5951888.0600000005,2159907.0300000003,77.39
199581,5951888.8100000005,2159906.93,77.46000000000001
199582,5951889.44,2159906.44,77.3
199583,5951894.95,2159904.34,76.61
199584,5951896.72,2159903.65,76.34
199585,5951895.9,2159904.04,76.41
199586,5951897.3100000005,2159903.55,76.31
199587,5951892.26,2159905.59,77.03
199588,5951894.13,2159904.93,76.71000000000001
199589,5951886.61,2159907.52,87.04
199590,5951885.73,2159907.98,87.24
199591,5951887.37,2159907.46,87.07000000000001
199592,5951890.8100000005,2159906.11,86.52
199593,5951889.07,2159906.87,86.68
199594,5951886.38,2159907.69,97.24000000000001
199595,5951887.5,2159907.2600000002,97.08
199596,5951896.92,2159903.58,85.76
199597,5951895.87,2159904.04,85.99
199598,5951897.44,2159903.32,85.73
199599,5951898.03,2159903.13,85.7
199600,5951897.7700000005,2159903.2600000002,85.63
199601,5951895.37,2159904.27,96.06
199602,5951896.95,2159903.72,95.83
199603,5951896.19,2159903.98,95.93
199604,5951894.29,2159904.8,96.26
286198,5951739.96,2159964.41,79.69
286199,5951744.13,2159962.9,80.25
286200,5951741.47,2159963.7600000002,89.73
286201,5951744.49,2159962.57,89.93
286202,5951740.42,2159964.21,99.61
286203,5951757.58,2159957.62,81.89
286204,5951758.63,2159957.19,82.05
286205,5951751.67,2159959.85,81.17
286206,5951747.83,2159961.43,80.74
286207,5951752.89,2159959.36,81.3
286208,5951754.82,2159958.67,81.56
286209,5951762.01,2159956.05,82.45
286210,5951764.63,2159954.93,82.81
286211,5951763.75,2159955.19,82.71000000000001
286212,5951767.45,2159953.85,83.14
286213,5951768.41,2159953.29,83.2
286214,5951771.59,2159952.17,83.66
286215,5951769.55,2159952.96,83.46000000000001
286216,5951745.54,2159962.31,90.19
286217,5951746.5600000005,2159961.89,90.32000000000001
286218,5951753.48,2159959.1,91.04
286219,5951752.3,2159959.82,91.04
286220,5951755.7700000005,2159958.37,91.5
286221,5951756.2,2159958.05,91.54
286222,5951756.66,2159958.05,91.63
286223,5951757.28,2159957.69,91.63
286224,5951759.350000001,2159957.13,92.03
286225,5951762.4,2159955.62,92.39
286226,5951768.14,2159953.39,93.18
286227,5951776.84,2159950.21,84.38
286228,5951781.76,2159948.37,84.91
286229,5951784.88,2159947.12,85.37
